PATH	DURATION	TRANSCRIPT
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_035.wav	3.281250	tổ chức đêm văn nghệ sinh viên học sinh mừng tết quang trung
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_036.wav	2.625000	nền tảng là nơi bạn cảm thấy mình mạnh mẽ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_037.wav	2.125000	cặp kính cận dày cộp
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_038.wav	2.875000	đón chúng tôi ở cửa ngõ phía nam phú yên
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_039.wav	4.218750	ở dọc ven sông trà bồng nhiều khu dân cư bị uy hiếp
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_040.wav	2.125000	các nữ sinh tụm năm tụm ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_041.wav	2.125000	tràn đầy nắng ấm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_042.wav	2.187500	vì chúng giữ được rất nhiều sơn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_043.wav	2.375000	việc đăng ký nhãn sản phẩm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_044.wav	1.968750	đừng giú ép đô thị
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_045.wav	1.968750	cũng gõ vào máy vi tính
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_046.wav	2.656250	dù mẹ nói thế nào con cũng không đồng ý
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_047.wav	2.875000	nhà nào cũng có một nùn rơm khổng lồ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_048.wav	2.937500	mấy năm gần đây cây hoắt vắng dần
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_049.wav	2.375000	nhưng tôi đã nhanh chóng tìm hiểu
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_050.wav	2.562500	xe trâu đưa khách đi du lịch
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_051.wav	3.468750	cả hai bộ phim đều mang nội dung lịch sử và chiến tranh
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_052.wav	3.062500	sẽ quyết định chủ yếu mức suy giảm của năm nay
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_053.wav	2.500000	với áp lực trong dạ dày tá tràng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_054.wav	1.781250	mấy năm nữa
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_055.wav	3.343750	hiện chưa thể trả lời cụ thể về lương hưu cho tổng thống
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_056.wav	2.375000	thì chiếc đò đã chìm mất tăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_057.wav	3.062500	chúng tớ lạnh tê tái và sũng nước
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_058.wav	2.843750	chú trọng công nghiệp hoá và đô thị hoá nông thôn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_059.wav	1.625000	hai tuần sau
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_060.wav	3.250000	cả hai bàn thắng của cặp đấu này đều ghi được bằng đánh đầu
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_061.wav	3.312500	lần đầu tiên một vở kịch tết không hề có nữ diễn viên
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_062.wav	2.312500	ngày ngày vẫn bon bon trên tuyến đường này
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_063.wav	2.062500	tình trạng mất ngủ thoáng qua
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_064.wav	2.281250	thị trường xuất hiện nhiều sản phẩm độc hại
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_065.wav	2.562500	từ quỳnh long chở người vào nam
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_066.wav	2.250000	giúp thằng nọ qua cơn choáng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_067.wav	2.687500	làm nhiều người đi xe máy ngang qua loạng choạng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_068.wav	3.375000	những gì phải làm mỗi khi sự việc xảy ra cho mình
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_069.wav	3.468750	bốn trong số năm bộ phim này đều mang chất hài hước nhẹ nhàng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_070.wav	3.000000	mà chứng người tham ăn lúi húi chẻ củi nướng ăn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_071.wav	2.937500	vai trò mới của bạn sẽ mang lại cho bạn cơ hội
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_072.wav	2.375000	hãy giảm khí thải và nhanh chóng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_073.wav	3.093750	định hướng lại là những gợi mở đáng suy nghĩ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_074.wav	2.750000	bất cứ lúc nào chúng ta còn luyến tiếc quá khứ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_075.wav	1.468750	mà họ cho rằng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_076.wav	2.437500	giáng tiên xúng xính trong bộ xiêm y trưởng vườn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_077.wav	1.750000	cứ đạp xe đi suốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_078.wav	2.187500	những gì bạn cần tập trung vào
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_079.wav	2.687500	thì em cho nằm cứng tại chỗ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_080.wav	1.812500	người này đang bị thẩm vấn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_081.wav	1.562500	cũng như
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_082.wav	1.781250	nhiều người trong chúng ta
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_083.wav	2.531250	tám toa xe đã bị phá huỷ hoàn toàn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_084.wav	2.531250	nếu bạn cứ quanh quẩn với cảm giác tội lỗi
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_085.wav	2.375000	sở dĩ trẻ uống kháng sinh dễ bị suyễn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_086.wav	2.812500	tui vẽ cây trúc mà sao cứ ra toàn cây dừa không nè
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_087.wav	2.500000	chủ tịch xã bùi văn tài than thở
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_088.wav	2.062500	thôi mà đừng cực đoan nữa
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_089.wav	1.843750	trường tiểu học nguyễn trãi
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_090.wav	3.312500	bây giờ mỗi câu nói của bà làm rúng động chuôi dao
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_091.wav	2.125000	khiến mấy đứa trẻ nhìn vào lấm lét
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_092.wav	2.625000	vì chúng trơ trẽn và không thể chấp nhận
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_093.wav	3.062500	về các mối quan hệ phức tạp của ông ta trong xã hội
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_094.wav	2.625000	nhong nhóng mãi chẳng thấy mẹ về
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_095.wav	2.625000	nghệ sĩ thanh tòng cũng đã trình diễn đặc sắc
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_096.wav	3.656250	để trở lại nơi mà bà đã bước những bước đầu tiên
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_097.wav	3.687500	cho những người cương quyết ở lại các tầng cao của nhà mình
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_098.wav	2.375000	có người bỏ cả triệu để mua vàng mã
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_099.wav	1.937500	khi nấu cơm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_100.wav	2.500000	tôi nhớ nhất những phiên chợ tết cuối năm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_101.wav	2.875000	tôi chỉ thích ngồi một mình hàng giờ trên ngọn cây
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_102.wav	2.843750	vì khi chết mà súng vẫn ở tư thế nghiêm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_103.wav	2.437500	là những lần thay đổi nơi học hành
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_104.wav	2.375000	có thể vì chuyện nhì nhằng đâu đó
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_105.wav	3.625000	bỗng thấy người trong nhà vác gậy ra choảng cho mấy cái nên thân
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_106.wav	1.812500	ở bạc liêu cũng vậy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_107.wav	2.375000	là chi chít những hố trú bom cá nhân
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_108.wav	2.250000	vẫn chưa có một cuộc điều tra nào
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_109.wav	1.562500	bạn cần biết rõ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_110.wav	2.625000	bánh làm từ bột đao và trứng gà
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_111.wav	2.125000	người quản lý của ca sĩ hồ ngọc hà
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_112.wav	2.062500	lối chơi thiên về bóng dài
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_113.wav	1.812500	được một trận cười no nê
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_114.wav	3.937500	sự giả định ở đây là chúng ta nên bắt chước các cỗ máy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_115.wav	3.125000	tôi mắc cỡ nên trốn biệt mỗi lần phải chạm mặt nhau
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_116.wav	2.312500	tôi tự hỏi không biết đến bao giờ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_117.wav	2.062500	thực đơn khá thịnh soạn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_118.wav	3.156250	để đảm bảo sự luân chuyển sách giữa phía nam và phía bắc
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_119.wav	2.750000	cả đám đều rên sao thầy hưng sung quá
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_120.wav	1.656250	xô vào bờ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_121.wav	2.687500	đá hộc chất đầy hai bên đường
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_122.wav	1.750000	những người còn lại
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_123.wav	2.062500	sự bất ổn kinh tế
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_124.wav	2.937500	bà nhớ như in đứa con gái nhỏ chưa tròn tuổi
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_125.wav	3.062500	các giò phong lan tháng ba cũng không chịu yên mình
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_126.wav	1.562500	với mục đích phá rối
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_127.wav	2.687500	khi dọn mâm cỗ thì phải vái lạy xin phép
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_128.wav	2.031250	những ngày thơ ấu êm đềm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_129.wav	3.312500	không khí trong lành và yên tĩnh khiến lòng như thanh thản lạ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_130.wav	2.250000	đám lố nhố sợ hãi im bặt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_131.wav	1.812500	đã khiến nhiều người sập bẫy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_132.wav	2.437500	bằng cách chườm nước nóng lên bụng và thắt lưng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_133.wav	2.562500	đã nhiều lần hà nhấm nhứ chuẩn bị đi huế
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_134.wav	3.250000	vậy mà số phận tréo ngoe lại kéo họ đến với nhau
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_135.wav	2.687500	ta thảy còn sáu sáu ta ngáu còn năm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_136.wav	2.812500	đây là một trong các đầu mối phía bắc của cảo thơm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_137.wav	2.125000	có lòi phòi phía trước
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_138.wav	1.781250	ngồi nghĩ lại
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_139.wav	3.000000	may mà hai vợ chồng và hai đứa con
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_140.wav	2.093750	cá voi xanh cũng di trú
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_141.wav	2.437500	không lý do rõ ràng nào được đưa ra
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_142.wav	2.375000	công việc ộn lên làm không xuể
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_143.wav	2.687500	thì cả ruộng lại bị rầy lửa tấn công
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_144.wav	3.312500	trả lời tỉnh bơ trước mặt các điều tra viên công an bình thuận
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_145.wav	2.531250	khoác tay những gã đàn ông xa lạ về nhà
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_146.wav	1.937500	văn bản nhấn mạnh cuộc chiếm đóng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_147.wav	2.875000	nhìn chúng bạn chơi đùa mà thèm thuồng đến rơi nước mắt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_148.wav	1.937500	cụ già rên hừ hừ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_149.wav	1.875000	thằng bé bình con anh
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_150.wav	2.125000	rớt chảy lòng thòng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_151.wav	2.875000	không thể sản sinh ra trứng một cách bình thường
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_152.wav	2.375000	trên cái doi đất thoi loi này
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_153.wav	2.562500	chạy thẳng đến phòng cấp cứu của bệnh viện
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_154.wav	2.437500	khi thuỷ triều lên quá cao đe doạ thành phố
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_155.wav	2.562500	nhóm ngũ tấu kèn gỗ của nhạc viện hà nội
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_156.wav	2.437500	cơn đau cũng giống như bị đá vào háng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_157.wav	3.218750	cũng chính là họ đang hạn chế những lần thắng cuộc của mình
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_158.wav	2.187500	khươn lươn khươn không chịu trả nợ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_159.wav	2.500000	chen nhau chụp hình chung với những cây anh đào
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_160.wav	3.000000	các nhà khoa học cũng đưa ra khuyến cáo
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_161.wav	3.000000	để săn lùng hàng ngàn các quan chức tham nhũng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_162.wav	3.187500	thì bánh xe quay nhưng khi líp không quay
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_163.wav	2.250000	lượt về theo chiều ngược lại
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_164.wav	2.500000	thầy đồ là một người rất giỏi
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_165.wav	3.000000	thị trường bất động sản nhà ở và xây dựng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_166.wav	2.562500	nên tính năng này không thực sự hữu dụng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_167.wav	2.843750	để mọi người hiểu và tiếp tục kiên quyết theo đuổi
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_168.wav	2.437500	hiện tượng này thường khiến núm bị thụt vào trong
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_169.wav	2.656250	xanh trời biêng biếc trên cao
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_170.wav	2.812500	người đàn bà chân quê với chiếc bụng to xụ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_171.wav	3.562500	ông thầy thuốc tức quá biết là thằng cha thầy bói xỏ mình
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_172.wav	2.062500	đã nghe mùi khăm khẳm khó chịu
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_173.wav	1.812500	sách của nguyễn huy thiệp
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_174.wav	1.875000	xin khẳng định với chị là
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_175.wav	3.312500	một tay cắp tráp nhỏ đựng thuốc lá đi lông nhông
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_176.wav	2.750000	hàng ngày gỗ kiền kiền nặng trịch mở ra
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_177.wav	3.406250	trên long vị của tổ khai sơn còn tại chùa ghi huý tánh nhẫn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_178.wav	2.375000	tự nhiên sẽ làm cho gương mặt bớt bầu bĩnh
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_179.wav	3.093750	nếu không chắc hẳn bạn đang không đọc cuốn sách này
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_180.wav	2.218750	chú cháu tôi chống xuồng thẳng vô kinh cùn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_181.wav	3.531250	gốc rạ mùa trước nhú lên chồi lúa chét rải rác khắp cánh đồng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_182.wav	1.937500	đại phó báo cho thuyền trưởng
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_183.wav	3.062500	trong một số trường hợp huyết trắng gây viêm âm hộ thứ phát
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_184.wav	2.562500	phế cầu này là một loại vi khuẩn gây bệnh
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_185.wav	2.687500	thành cho biết bố em và anh đầu cũng bị khiếm thị
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_186.wav	2.062500	hai đứa lật lật và ỉu xìu
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_187.wav	2.343750	và nó trôi qua ngày càng nhanh hơn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_188.wav	2.062500	thì bất ngờ cửa xe đóng lại
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_189.wav	1.937500	dư luận nhôn nhao
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_190.wav	2.000000	ngắm kỳ quan thế giới tại
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_191.wav	2.062500	bộ mông ngồn ngộn phì nhiêu
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_192.wav	2.187500	phải kiêng cữ sinh hoạt tình dục cả
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_193.wav	3.000000	lúc nhỏ tôi thường đưa đàn vịt sang làng anh cho ăn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_194.wav	2.906250	không thấm tháp gì so với lượng cát lấy đi hằng ngày
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_195.wav	3.125000	theo trào lưu chung dù không nhận được nhiều lời khen
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_196.wav	2.218750	những dấu chân đầy sinh của nó
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_197.wav	2.718750	ở những trường hợp hói đầu nhẹ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_198.wav	2.000000	anh tự tin
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_199.wav	3.187500	bởi hai cầu thủ này thường hục hặc ngoài sân cỏ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_200.wav	2.062500	tôi vui mừng vì mỗi ngày
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_201.wav	1.718750	không một hai ba bốn
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_202.wav	1.812500	bốn năm sáu bảy tám
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_203.wav	1.937500	tám chín mười mười một
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_204.wav	1.875000	mười một mười hai mười ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_205.wav	2.125000	mười bốn mười lăm mười sáu
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_206.wav	2.125000	mười bảy mười tám mười chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_207.wav	1.625000	hai mươi hai mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_208.wav	2.062500	hai mươi hai hai mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_209.wav	2.000000	hai mươi bốn hai mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_210.wav	1.875000	hai mươi sáu hai mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_211.wav	1.781250	hai mươi tám hai mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_212.wav	2.562500	ba mươi ba mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_213.wav	2.156250	ba mươi hai ba mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_214.wav	2.375000	ba mươi bốn ba mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_215.wav	2.500000	ba mươi sáu ba mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_216.wav	2.062500	ba mươi tám ba mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_217.wav	1.812500	bốn mươi bốn mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_218.wav	2.437500	bốn mươi hai bốn mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_219.wav	2.000000	bốn mươi bốn bốn mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_220.wav	2.000000	bốn mươi sáu bốn mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_221.wav	1.875000	bốn mươi tám bốn mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_222.wav	1.625000	năm mươi năm mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_223.wav	2.031250	năm mươi hai năm mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_224.wav	1.937500	năm mươi bốn năm mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_225.wav	2.250000	năm mươi sáu năm mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_226.wav	2.156250	năm mươi tám năm mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_227.wav	1.968750	sáu mươi sáu mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_228.wav	1.937500	sáu mươi hai sáu mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_229.wav	2.406250	sáu mươi bốn sáu mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_230.wav	2.093750	sáu mươi sáu sáu mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_231.wav	2.125000	sáu mươi tám sáu mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_232.wav	1.781250	bảy mươi bảy mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_233.wav	2.187500	bảy mươi hai bảy mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_234.wav	2.031250	bảy mươi bốn bảy mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_235.wav	1.937500	bảy mươi sáu bảy mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_236.wav	2.062500	bảy mươi tám bảy mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_237.wav	1.843750	tám mươi tám mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_238.wav	2.062500	tám mươi hai tám mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_239.wav	1.968750	tám mươi bốn tám mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_240.wav	2.625000	tám mươi sáu tám mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_241.wav	1.812500	tám mươi tám tám mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_242.wav	1.625000	chín mươi chín mươi mốt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_243.wav	2.093750	chín mươi hai chín mươi ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_244.wav	1.937500	chín mươi bốn chín mươi lăm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_245.wav	1.843750	chín mươi sáu chín mươi bảy
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_246.wav	2.062500	chín mươi tám chín mươi chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_247.wav	1.812500	một trăm một hai ba
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_248.wav	1.937500	một ba năm bảy chín
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_249.wav	2.062500	không hai bốn sáu tám
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_250.wav	2.125000	một hai ba bốn năm
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_251.wav	3.062500	phần lớn dân việt nam bị bệnh đường tiêu hoá
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_252.wav	2.687500	gần đây tỉ lệ nhiễm bệnh xã hội tăng vọt
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_253.wav	1.937500	minh trường cũng không phải ngoại lệ
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_254.wav	3.375000	bệnh viện trường học thì ít quán nhậu lại nhiều
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_255.wav	2.312500	quân đội nhân dân nhưng ngân hàng nhà nước
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_256.wav	2.625000	tui thích hợp đóng phim hài còn anh thì truyện cổ tích
/data/vivos/train/waves//VIVOSSPK18/VIVOSSPK18_257.wav	3.312500	người ta là gia cát lượng còn trường là gia cát đãng
